date,mua_vao,ban_ra
13/11/2011,46250.0,46450.0
14/11/2011,46400.0,46600.0
15/11/2011,46100.0,46300.0
16/11/2011,46150.0,46350.0
17/11/2011,46080.0,46280.0
18/11/2011,45750.0,45950.0
19/11/2011,45750.0,45950.0
20/11/2011,45750.0,45950.0
21/11/2011,45550.0,45750.0
22/11/2011,44150.0,44550.0
23/11/2011,44450.0,44750.0
24/11/2011,44250.0,44550.0
25/11/2011,44250.0,44450.0
26/11/2011,44400.0,44600.0
27/11/2011,44400.0,44600.0
28/11/2011,44870.0,45020.0
29/11/2011,44700.0,44850.0
30/11/2011,44550.0,44750.0
01/12/2011,45150.0,45350.0
02/12/2011,45080.0,45280.0
03/12/2011,45070.0,45270.0
04/12/2011,45070.0,45270.0
05/12/2011,45050.0,45200.0
06/12/2011,44500.0,44750.0
07/12/2011,44760.0,44960.0
08/12/2011,44890.0,45090.0
09/12/2011,44570.0,44820.0
10/12/2011,44650.0,44850.0
11/12/2011,44650.0,44850.0
12/12/2011,44350.0,44600.0
13/12/2011,43900.0,44150.0
14/12/2011,43790.0,44040.0
15/12/2011,43000.0,43400.0
16/12/2011,43350.0,43750.0
17/12/2011,43600.0,44000.0
18/12/2011,43600.0,44000.0
19/12/2011,43350.0,43750.0
20/12/2011,43100.0,43500.0
21/12/2011,43150.0,43550.0
22/12/2011,43050.0,43450.0
23/12/2011,43150.0,43550.0
24/12/2011,43150.0,43550.0
25/12/2011,43150.0,43550.0
26/12/2011,43100.0,43500.0
27/12/2011,42900.0,43300.0
28/12/2011,42350.0,42750.0
29/12/2011,41620.0,42120.0
30/12/2011,40800.0,41800.0
31/12/2011,40800.0,41800.0
01/01/2012,40800.0,41800.0
02/01/2012,40800.0,41800.0
03/01/2012,43200.0,43500.0
04/01/2012,43300.0,43600.0
05/01/2012,43300.0,43600.0
06/01/2012,43200.0,43500.0
07/01/2012,43200.0,43500.0
08/01/2012,43200.0,43500.0
09/01/2012,43050.0,43350.0
10/01/2012,43000.0,43300.0
11/01/2012,43300.0,43600.0
12/01/2012,43550.0,43850.0
13/01/2012,43450.0,43750.0
14/01/2012,43400.0,43700.0
15/01/2012,43400.0,43700.0
16/01/2012,43200.0,43500.0
17/01/2012,43650.0,43950.0
18/01/2012,43550.0,43850.0
19/01/2012,43800.0,44100.0
20/01/2012,44250.0,44550.0
21/01/2012,44600.0,44800.0
22/01/2012,44600.0,44800.0
23/01/2012,44600.0,44800.0
24/01/2012,44600.0,44800.0
25/01/2012,44600.0,44800.0
26/01/2012,44600.0,44800.0
27/01/2012,44600.0,44800.0
28/01/2012,44600.0,44800.0
29/01/2012,44600.0,44800.0
30/01/2012,44700.0,45000.0
31/01/2012,45030.0,45330.0
01/02/2012,45100.0,45400.0
02/02/2012,45130.0,45430.0
03/02/2012,45100.0,45400.0
04/02/2012,44650.0,44950.0
05/02/2012,44650.0,44950.0
06/02/2012,44550.0,44850.0
07/02/2012,44700.0,44900.0
08/02/2012,44850.0,45050.0
09/02/2012,44580.0,44880.0
10/02/2012,44450.0,44750.0
11/02/2012,44530.0,44830.0
12/02/2012,44530.0,44830.0
13/02/2012,44620.0,44820.0
14/02/2012,44500.0,44700.0
15/02/2012,44600.0,44800.0
16/02/2012,44480.0,44680.0
17/02/2012,44550.0,44750.0
18/02/2012,44500.0,44700.0
19/02/2012,44500.0,44700.0
20/02/2012,44550.0,44750.0
21/02/2012,44600.0,44800.0
22/02/2012,44700.0,44900.0
23/02/2012,45000.0,45200.0
24/02/2012,45090.0,45240.0
25/02/2012,44980.0,45130.0
26/02/2012,44980.0,45130.0
27/02/2012,44930.0,45130.0
28/02/2012,44900.0,45050.0
29/02/2012,45120.0,45270.0
01/03/2012,44640.0,44790.0
02/03/2012,44600.0,44750.0
03/03/2012,44500.0,44700.0
04/03/2012,44500.0,44700.0
05/03/2012,44480.0,44630.0
06/03/2012,44430.0,44580.0
07/03/2012,44180.0,44380.0
08/03/2012,44440.0,44640.0
09/03/2012,44490.0,44690.0
10/03/2012,44650.0,44800.0
11/03/2012,44650.0,44800.0
12/03/2012,44560.0,44760.0
13/03/2012,44610.0,44710.0
14/03/2012,44340.0,44490.0
15/03/2012,43930.0,44180.0
16/03/2012,44020.0,44270.0
17/03/2012,44070.0,44320.0
18/03/2012,44070.0,44320.0
19/03/2012,43890.0,44140.0
20/03/2012,43500.0,43700.0
21/03/2012,43600.0,43800.0
22/03/2012,43550.0,43750.0
23/03/2012,43680.0,43880.0
24/03/2012,43850.0,44050.0
25/03/2012,43850.0,44050.0
26/03/2012,43850.0,44050.0
27/03/2012,44230.0,44380.0
28/03/2012,44070.0,44220.0
29/03/2012,43780.0,43930.0
30/03/2012,43850.0,44000.0
31/03/2012,43850.0,44000.0
01/04/2012,43850.0,44000.0
02/04/2012,43850.0,44000.0
03/04/2012,43760.0,43960.0
04/04/2012,43450.0,43650.0
05/04/2012,43400.0,43600.0
06/04/2012,43340.0,43540.0
07/04/2012,43320.0,43520.0
08/04/2012,43320.0,43520.0
09/04/2012,43300.0,43500.0
10/04/2012,43200.0,43400.0
11/04/2012,43210.0,43410.0
12/04/2012,43140.0,43340.0
13/04/2012,43180.0,43380.0
14/04/2012,43120.0,43320.0
15/04/2012,43120.0,43320.0
16/04/2012,42800.0,43000.0
17/04/2012,42700.0,42900.0
18/04/2012,42610.0,42810.0
19/04/2012,42400.0,42600.0
20/04/2012,42380.0,42580.0
21/04/2012,42460.0,42660.0
22/04/2012,42460.0,42660.0
23/04/2012,42500.0,42700.0
24/04/2012,42590.0,42790.0
25/04/2012,42760.0,42960.0
26/04/2012,42770.0,42970.0
27/04/2012,42750.0,42950.0
28/04/2012,42800.0,43000.0
29/04/2012,42800.0,43000.0
30/04/2012,42800.0,43000.0
01/05/2012,42800.0,43000.0
02/05/2012,42680.0,42880.0
03/05/2012,42400.0,42600.0
04/05/2012,42200.0,42400.0
05/05/2012,42380.0,42580.0
06/05/2012,42380.0,42580.0
07/05/2012,42230.0,42430.0
08/05/2012,41570.0,41920.0
09/05/2012,41270.0,41420.0
10/05/2012,41620.0,41770.0
11/05/2012,41600.0,41750.0
12/05/2012,41590.0,41740.0
13/05/2012,41590.0,41740.0
14/05/2012,41310.0,41460.0
15/05/2012,41150.0,41300.0
16/05/2012,40780.0,40980.0
17/05/2012,40950.0,41150.0
18/05/2012,41750.0,41950.0
19/05/2012,41900.0,42100.0
20/05/2012,41900.0,42100.0
21/05/2012,42000.0,42200.0
22/05/2012,41550.0,41750.0
23/05/2012,41160.0,41360.0
24/05/2012,41160.0,41360.0
25/05/2012,41250.0,41450.0
26/05/2012,41450.0,41650.0
27/05/2012,41450.0,41650.0
28/05/2012,41400.0,41600.0
29/05/2012,41350.0,41550.0
30/05/2012,41080.0,41280.0
31/05/2012,41260.0,41460.0
01/06/2012,41130.0,41330.0
02/06/2012,41800.0,42100.0
03/06/2012,41800.0,42100.0
04/06/2012,41860.0,42060.0
05/06/2012,41970.0,42170.0
06/06/2012,42420.0,42620.0
07/06/2012,42210.0,42410.0
08/06/2012,41560.0,41860.0
09/06/2012,41800.0,42000.0
10/06/2012,41800.0,42000.0
11/06/2012,41780.0,41980.0
12/06/2012,41700.0,41900.0
13/06/2012,41920.0,42120.0
14/06/2012,42010.0,42210.0
15/06/2012,42050.0,42250.0
16/06/2012,42080.0,42280.0
17/06/2012,42080.0,42280.0
18/06/2012,42040.0,42240.0
19/06/2012,42100.0,42300.0
20/06/2012,42050.0,42200.0
21/06/2012,41890.0,42040.0
22/06/2012,41670.0,41820.0
23/06/2012,41680.0,41830.0
24/06/2012,41680.0,41830.0
25/06/2012,41600.0,41750.0
26/06/2012,41680.0,41830.0
27/06/2012,41540.0,41690.0
28/06/2012,41560.0,41710.0
29/06/2012,41570.0,41720.0
30/06/2012,41780.0,41930.0
01/07/2012,41780.0,41930.0
02/07/2012,41800.0,41950.0
03/07/2012,41890.0,42040.0
04/07/2012,41970.0,42120.0
05/07/2012,41920.0,42070.0
06/07/2012,41730.0,41880.0
07/07/2012,41650.0,41800.0
08/07/2012,41650.0,41800.0
09/07/2012,41630.0,41780.0
10/07/2012,41750.0,41900.0
11/07/2012,41600.0,41750.0
12/07/2012,41500.0,41650.0
13/07/2012,41640.0,41800.0
14/07/2012,41690.0,41840.0
15/07/2012,41690.0,41840.0
16/07/2012,41630.0,41780.0
17/07/2012,41740.0,41890.0
18/07/2012,41620.0,41770.0
19/07/2012,41610.0,41760.0
20/07/2012,41630.0,41780.0
21/07/2012,41620.0,41770.0
22/07/2012,41620.0,41770.0
23/07/2012,41520.0,41670.0
24/07/2012,41540.0,41690.0
25/07/2012,41660.0,41810.0
26/07/2012,41830.0,41980.0
27/07/2012,41980.0,42130.0
28/07/2012,41960.0,42110.0
29/07/2012,41960.0,42110.0
30/07/2012,41910.0,42060.0
31/07/2012,41940.0,42090.0
01/08/2012,41840.0,41990.0
02/08/2012,41810.0,41960.0
03/08/2012,41820.0,41970.0
04/08/2012,41880.0,42030.0
05/08/2012,41880.0,42030.0
06/08/2012,42020.0,42170.0
07/08/2012,42190.0,42340.0
08/08/2012,42090.0,42240.0
09/08/2012,42130.0,42280.0
10/08/2012,42120.0,42270.0
11/08/2012,42200.0,42350.0
12/08/2012,42200.0,42350.0
13/08/2012,42460.0,42530.0
14/08/2012,42460.0,42520.0
15/08/2012,42260.0,42300.0
16/08/2012,42330.0,42380.0
17/08/2012,42490.0,42540.0
18/08/2012,42480.0,42530.0
19/08/2012,42480.0,42530.0
20/08/2012,42520.0,42580.0
21/08/2012,42880.0,42980.0
22/08/2012,43600.0,43700.0
23/08/2012,44100.0,44450.0
24/08/2012,44000.0,44200.0
25/08/2012,44050.0,44250.0
26/08/2012,44050.0,44250.0
27/08/2012,44300.0,44500.0
28/08/2012,44270.0,44470.0
29/08/2012,44370.0,44570.0
30/08/2012,44300.0,44500.0
31/08/2012,44320.0,44520.0
01/09/2012,44950.0,45150.0
02/09/2012,44950.0,45150.0
03/09/2012,44950.0,45150.0
04/09/2012,44950.0,45150.0
05/09/2012,45080.0,45280.0
06/09/2012,45900.0,46100.0
07/09/2012,45300.0,45600.0
08/09/2012,45900.0,46250.0
09/09/2012,45900.0,46250.0
10/09/2012,45920.0,46220.0
11/09/2012,45920.0,46220.0
12/09/2012,46320.0,46620.0
13/09/2012,46150.0,46450.0
14/09/2012,46890.0,47240.0
15/09/2012,46600.0,46950.0
16/09/2012,46600.0,46950.0
17/09/2012,46500.0,46850.0
18/09/2012,46300.0,46650.0
19/09/2012,46900.0,47250.0
20/09/2012,46570.0,46920.0
21/09/2012,46700.0,47050.0
22/09/2012,46640.0,46990.0
23/09/2012,46640.0,46990.0
24/09/2012,46510.0,46860.0
25/09/2012,46700.0,47050.0
26/09/2012,46790.0,47140.0
27/09/2012,46750.0,47100.0
28/09/2012,47110.0,47460.0
29/09/2012,47050.0,47400.0
30/09/2012,47050.0,47400.0
01/10/2012,47200.0,47550.0
02/10/2012,47550.0,47850.0
03/10/2012,47500.0,47800.0
04/10/2012,47820.0,48120.0
05/10/2012,47880.0,48180.0
06/10/2012,47670.0,47970.0
07/10/2012,47670.0,47970.0
08/10/2012,47540.0,47840.0
09/10/2012,47540.0,47790.0
10/10/2012,47380.0,47580.0
11/10/2012,47500.0,47700.0
12/10/2012,47530.0,47730.0
13/10/2012,47300.0,47500.0
14/10/2012,47300.0,47500.0
15/10/2012,47010.0,47210.0
16/10/2012,46530.0,46730.0
17/10/2012,46800.0,47000.0
18/10/2012,46810.0,47010.0
19/10/2012,46670.0,46870.0
20/10/2012,46420.0,46620.0
21/10/2012,46420.0,46620.0
22/10/2012,46020.0,46220.0
23/10/2012,46130.0,46330.0
24/10/2012,46100.0,46250.0
25/10/2012,46250.0,46400.0
26/10/2012,46140.0,46290.0
27/10/2012,46200.0,46350.0
28/10/2012,46200.0,46350.0
29/10/2012,46130.0,46280.0
30/10/2012,46090.0,46240.0
31/10/2012,45980.0,46130.0
01/11/2012,46280.0,46430.0
02/11/2012,46280.0,46430.0
03/11/2012,45750.0,45950.0
04/11/2012,45750.0,45950.0
05/11/2012,45820.0,46020.0
06/11/2012,46100.0,46300.0
07/11/2012,46850.0,47050.0
08/11/2012,46680.0,46880.0
09/11/2012,46920.0,47120.0
10/11/2012,46850.0,47050.0
11/11/2012,46850.0,47050.0
12/11/2012,46850.0,47050.0
13/11/2012,46780.0,46980.0
14/11/2012,46890.0,47090.0
15/11/2012,46880.0,47080.0
16/11/2012,46780.0,46980.0
17/11/2012,46780.0,46980.0
18/11/2012,46780.0,46980.0
19/11/2012,46930.0,47130.0
20/11/2012,47150.0,47350.0
21/11/2012,47030.0,47180.0
22/11/2012,47020.0,47170.0
23/11/2012,46990.0,47140.0
24/11/2012,47250.0,47400.0
25/11/2012,47250.0,47400.0
26/11/2012,47200.0,47350.0
27/11/2012,47200.0,47350.0
28/11/2012,47070.0,47220.0
29/11/2012,47000.0,47150.0
30/11/2012,46970.0,47120.0
01/12/2012,46820.0,46970.0
02/12/2012,46820.0,46970.0
03/12/2012,46830.0,46980.0
04/12/2012,46720.0,46870.0
05/12/2012,46730.0,46880.0
06/12/2012,46600.0,46750.0
07/12/2012,46730.0,46880.0
08/12/2012,46770.0,46920.0
09/12/2012,46770.0,46920.0
10/12/2012,46820.0,46970.0
11/12/2012,46780.0,46930.0
12/12/2012,46790.0,46940.0
13/12/2012,46660.0,46810.0
14/12/2012,46630.0,46780.0
15/12/2012,46620.0,46770.0
16/12/2012,46620.0,46770.0
17/12/2012,46550.0,46700.0
18/12/2012,46580.0,46730.0
19/12/2012,46310.0,46460.0
20/12/2012,46330.0,46480.0
21/12/2012,46150.0,46300.0
22/12/2012,46200.0,46350.0
23/12/2012,46200.0,46350.0
24/12/2012,46400.0,46650.0
25/12/2012,46330.0,46580.0
26/12/2012,46000.0,46500.0
27/12/2012,45450.0,46250.0
28/12/2012,45600.0,46300.0
29/12/2012,45700.0,46300.0
30/12/2012,45700.0,46300.0
31/12/2012,45700.0,46300.0
01/01/2013,45700.0,46300.0
02/01/2013,46340.0,46740.0
03/01/2013,46420.0,46720.0
04/01/2013,46060.0,46360.0
05/01/2013,46230.0,46530.0
06/01/2013,46230.0,46530.0
07/01/2013,46200.0,46500.0
08/01/2013,46120.0,46420.0
09/01/2013,46130.0,46430.0
10/01/2013,45830.0,46080.0
11/01/2013,45450.0,45750.0
12/01/2013,44800.0,45300.0
13/01/2013,44800.0,45300.0
14/01/2013,44100.0,44600.0
15/01/2013,44850.0,45100.0
16/01/2013,45000.0,45300.0
17/01/2013,45050.0,45350.0
18/01/2013,45500.0,45800.0
19/01/2013,45400.0,45700.0
20/01/2013,45400.0,45700.0
21/01/2013,45600.0,45900.0
22/01/2013,45900.0,46200.0
23/01/2013,45670.0,45970.0
24/01/2013,45400.0,45700.0
25/01/2013,45250.0,45550.0
26/01/2013,45100.0,45400.0
27/01/2013,45100.0,45400.0
28/01/2013,44930.0,45230.0
29/01/2013,45100.0,45400.0
30/01/2013,45200.0,45500.0
31/01/2013,45320.0,45620.0
01/02/2013,45150.0,45450.0
02/02/2013,45200.0,45500.0
03/02/2013,45200.0,45500.0
04/02/2013,45250.0,45550.0
05/02/2013,45230.0,45530.0
06/02/2013,45200.0,45500.0
07/02/2013,45420.0,45720.0
08/02/2013,45450.0,45750.0
09/02/2013,45450.0,45750.0
10/02/2013,45450.0,45750.0
11/02/2013,45450.0,45750.0
12/02/2013,45450.0,45750.0
13/02/2013,45450.0,45750.0
14/02/2013,45450.0,45750.0
15/02/2013,45450.0,45750.0
16/02/2013,45450.0,45750.0
17/02/2013,45450.0,45750.0
18/02/2013,45000.0,45300.0
19/02/2013,45100.0,45400.0
20/02/2013,44970.0,45170.0
21/02/2013,44700.0,44900.0
22/02/2013,44930.0,45080.0
23/02/2013,44920.0,45070.0
24/02/2013,44920.0,45070.0
25/02/2013,44900.0,45050.0
26/02/2013,44500.0,44700.0
27/02/2013,43400.0,43700.0
28/02/2013,43180.0,43300.0
01/03/2013,43350.0,43500.0
02/03/2013,43450.0,43650.0
03/03/2013,43450.0,43650.0
04/03/2013,43580.0,43730.0
05/03/2013,43700.0,43850.0
06/03/2013,43900.0,44050.0
07/03/2013,43920.0,44020.0
08/03/2013,43900.0,44000.0
09/03/2013,43850.0,43950.0
10/03/2013,43850.0,43950.0
11/03/2013,43810.0,43890.0
12/03/2013,43850.0,43900.0
13/03/2013,44020.0,44100.0
14/03/2013,43980.0,44050.0
15/03/2013,43980.0,44050.0
16/03/2013,43950.0,44100.0
17/03/2013,43950.0,44100.0
18/03/2013,44050.0,44120.0
19/03/2013,44010.0,44080.0
20/03/2013,43980.0,44050.0
21/03/2013,43870.0,43950.0
22/03/2013,43870.0,43940.0
23/03/2013,43800.0,43930.0
24/03/2013,43800.0,43930.0
25/03/2013,43750.0,43830.0
26/03/2013,43640.0,43710.0
27/03/2013,43350.0,43450.0
28/03/2013,43700.0,43850.0
29/03/2013,43760.0,43830.0
30/03/2013,43750.0,43870.0
31/03/2013,43750.0,43870.0
01/04/2013,43780.0,43840.0
02/04/2013,43830.0,43890.0
03/04/2013,43610.0,43680.0
04/04/2013,43200.0,43350.0
05/04/2013,43320.0,43400.0
06/04/2013,43400.0,43600.0
07/04/2013,43400.0,43600.0
08/04/2013,43380.0,43450.0
09/04/2013,43260.0,43340.0
10/04/2013,43230.0,43330.0
11/04/2013,42960.0,43060.0
12/04/2013,42820.0,42980.0
13/04/2013,41900.0,42200.0
14/04/2013,41900.0,42200.0
15/04/2013,40900.0,41400.0
16/04/2013,40700.0,41400.0
17/04/2013,41000.0,41350.0
18/04/2013,41000.0,41500.0
19/04/2013,41000.0,41500.0
20/04/2013,41500.0,42000.0
21/04/2013,41500.0,42000.0
22/04/2013,41900.0,42130.0
23/04/2013,41820.0,42120.0
24/04/2013,41920.0,42220.0
25/04/2013,42180.0,42380.0
26/04/2013,42700.0,42900.0
27/04/2013,42700.0,42900.0
28/04/2013,42700.0,42900.0
29/04/2013,42700.0,42900.0
30/04/2013,42700.0,42900.0
01/05/2013,42700.0,42900.0
02/05/2013,42200.0,42350.0
03/05/2013,42180.0,42380.0
04/05/2013,42100.0,42230.0
05/05/2013,42100.0,42230.0
06/05/2013,41800.0,41950.0
07/05/2013,41330.0,41450.0
08/05/2013,41270.0,41400.0
09/05/2013,41530.0,41640.0
10/05/2013,41260.0,41410.0
11/05/2013,41250.0,41450.0
12/05/2013,41250.0,41450.0
13/05/2013,41200.0,41350.0
14/05/2013,41210.0,41340.0
15/05/2013,41000.0,41150.0
16/05/2013,40630.0,40830.0
17/05/2013,40700.0,40900.0
18/05/2013,40500.0,40750.0
19/05/2013,40500.0,40750.0
20/05/2013,40450.0,40650.0
21/05/2013,40600.0,40760.0
22/05/2013,40750.0,40950.0
23/05/2013,40650.0,40850.0
24/05/2013,40650.0,40830.0
25/05/2013,40650.0,40850.0
26/05/2013,40650.0,40850.0
27/05/2013,40880.0,41000.0
28/05/2013,40650.0,40870.0
29/05/2013,40750.0,40900.0
30/05/2013,40850.0,41000.0
31/05/2013,41000.0,41200.0
01/06/2013,40800.0,41000.0
02/06/2013,40800.0,41000.0
03/06/2013,40910.0,41030.0
04/06/2013,40880.0,41060.0
05/06/2013,40890.0,41040.0
06/06/2013,40720.0,40920.0
07/06/2013,40660.0,40890.0
08/06/2013,40570.0,40770.0
09/06/2013,40570.0,40770.0
10/06/2013,40650.0,40800.0
11/06/2013,40470.0,40670.0
12/06/2013,40480.0,40680.0
13/06/2013,40430.0,40680.0
14/06/2013,40250.0,40460.0
15/06/2013,40300.0,40500.0
16/06/2013,40300.0,40500.0
17/06/2013,40210.0,40360.0
18/06/2013,39850.0,40050.0
19/06/2013,39780.0,39930.0
20/06/2013,39050.0,39350.0
21/06/2013,38800.0,39200.0
22/06/2013,39000.0,39400.0
23/06/2013,39000.0,39400.0
24/06/2013,38550.0,38850.0
25/06/2013,38470.0,38670.0
26/06/2013,37150.0,37500.0
27/06/2013,36000.0,36650.0
28/06/2013,36300.0,37000.0
29/06/2013,37000.0,37700.0
30/06/2013,37000.0,37700.0
01/07/2013,36800.0,37150.0
02/07/2013,36850.0,37550.0
03/07/2013,36800.0,37600.0
04/07/2013,37550.0,38200.0
05/07/2013,37500.0,38100.0
06/07/2013,37600.0,38200.0
07/07/2013,37600.0,38200.0
08/07/2013,37250.0,37650.0
09/07/2013,37300.0,37700.0
10/07/2013,37300.0,37600.0
11/07/2013,37100.0,37700.0
12/07/2013,37000.0,37450.0
13/07/2013,37300.0,37500.0
14/07/2013,37300.0,37500.0
15/07/2013,37280.0,37580.0
16/07/2013,37150.0,37450.0
17/07/2013,37320.0,37620.0
18/07/2013,37440.0,37740.0
19/07/2013,37480.0,37780.0
20/07/2013,37500.0,37900.0
21/07/2013,37500.0,37900.0
22/07/2013,37840.0,38240.0
23/07/2013,38300.0,38700.0
24/07/2013,38350.0,38850.0
25/07/2013,37900.0,38300.0
26/07/2013,38050.0,38450.0
27/07/2013,38100.0,38500.0
28/07/2013,38100.0,38500.0
29/07/2013,38120.0,38420.0
30/07/2013,37700.0,38100.0
31/07/2013,37800.0,38100.0
01/08/2013,37380.0,37780.0
02/08/2013,37270.0,37570.0
03/08/2013,37550.0,37850.0
04/08/2013,37550.0,37850.0
05/08/2013,37480.0,37780.0
06/08/2013,37150.0,37550.0
07/08/2013,37150.0,37450.0
08/08/2013,37350.0,37650.0
09/08/2013,37550.0,37850.0
10/08/2013,37600.0,37900.0
11/08/2013,37600.0,37900.0
12/08/2013,37670.0,37970.0
13/08/2013,37630.0,37930.0
14/08/2013,37550.0,37770.0
15/08/2013,37630.0,37930.0
16/08/2013,37850.0,38150.0
17/08/2013,38000.0,38250.0
18/08/2013,38000.0,38250.0
19/08/2013,38010.0,38260.0
20/08/2013,37780.0,38080.0
21/08/2013,37780.0,38030.0
22/08/2013,37700.0,37900.0
23/08/2013,37680.0,37880.0
24/08/2013,37800.0,38100.0
25/08/2013,37800.0,38100.0
26/08/2013,37900.0,38100.0
27/08/2013,38000.0,38200.0
28/08/2013,38500.0,38800.0
29/08/2013,38300.0,38550.0
30/08/2013,38200.0,38450.0
31/08/2013,38250.0,38450.0
01/09/2013,38250.0,38450.0
02/09/2013,38250.0,38450.0
03/09/2013,38180.0,38330.0
04/09/2013,38270.0,38470.0
05/09/2013,38270.0,38470.0
06/09/2013,38130.0,38330.0
07/09/2013,38270.0,38470.0
08/09/2013,38270.0,38470.0
09/09/2013,38270.0,38470.0
10/09/2013,38220.0,38370.0
11/09/2013,37900.0,38150.0
12/09/2013,37600.0,37850.0
13/09/2013,37300.0,37550.0
14/09/2013,37500.0,37700.0
15/09/2013,37500.0,37700.0
16/09/2013,37440.0,37640.0
17/09/2013,37370.0,37570.0
18/09/2013,37270.0,37470.0
19/09/2013,37750.0,38050.0
20/09/2013,37680.0,37830.0
21/09/2013,37350.0,37550.0
22/09/2013,37350.0,37550.0
23/09/2013,37420.0,37620.0
24/09/2013,37330.0,37530.0
25/09/2013,37340.0,37500.0
26/09/2013,37360.0,37560.0
27/09/2013,37300.0,37480.0
28/09/2013,37400.0,37580.0
29/09/2013,37400.0,37580.0
30/09/2013,37410.0,37560.0
01/10/2013,37450.0,37600.0
02/10/2013,37220.0,37420.0
03/10/2013,37350.0,37500.0
04/10/2013,37350.0,37500.0
05/10/2013,37300.0,37500.0
06/10/2013,37300.0,37500.0
07/10/2013,37400.0,37500.0
08/10/2013,37450.0,37550.0
09/10/2013,37400.0,37500.0
10/10/2013,37340.0,37410.0
11/10/2013,37250.0,37350.0
12/10/2013,37100.0,37300.0
13/10/2013,37100.0,37300.0
14/10/2013,37170.0,37270.0
15/10/2013,37000.0,37100.0
16/10/2013,37100.0,37200.0
17/10/2013,37150.0,37320.0
18/10/2013,37160.0,37360.0
19/10/2013,37250.0,37350.0
20/10/2013,37250.0,37350.0
21/10/2013,37260.0,37340.0
22/10/2013,37210.0,37270.0
23/10/2013,37310.0,37370.0
24/10/2013,37280.0,37340.0
25/10/2013,37260.0,37340.0
26/10/2013,37300.0,37400.0
27/10/2013,37300.0,37400.0
28/10/2013,37260.0,37320.0
29/10/2013,37200.0,37270.0
30/10/2013,37200.0,37260.0
31/10/2013,37100.0,37160.0
01/11/2013,36900.0,36970.0
02/11/2013,36820.0,36920.0
03/11/2013,36820.0,36920.0
04/11/2013,36750.0,36820.0
05/11/2013,36660.0,36710.0
06/11/2013,36650.0,36720.0
07/11/2013,36730.0,36800.0
08/11/2013,36600.0,36700.0
09/11/2013,36500.0,36600.0
10/11/2013,36500.0,36600.0
11/11/2013,36480.0,36540.0
12/11/2013,36450.0,36510.0
13/11/2013,36380.0,36440.0
14/11/2013,36470.0,36530.0
15/11/2013,36430.0,36530.0
16/11/2013,36440.0,36540.0
17/11/2013,36440.0,36540.0
18/11/2013,36460.0,36510.0
19/11/2013,36400.0,36450.0
20/11/2013,36380.0,36430.0
21/11/2013,35970.0,36070.0
22/11/2013,35930.0,35990.0
23/11/2013,35870.0,35940.0
24/11/2013,35870.0,35940.0
25/11/2013,35130.0,35230.0
26/11/2013,35350.0,35500.0
27/11/2013,35330.0,35400.0
28/11/2013,35160.0,35280.0
29/11/2013,35370.0,35450.0
30/11/2013,35450.0,35550.0
01/12/2013,35450.0,35550.0
02/12/2013,35370.0,35450.0
03/12/2013,35170.0,35240.0
04/12/2013,35130.0,35200.0
05/12/2013,35330.0,35380.0
06/12/2013,35280.0,35350.0
07/12/2013,35290.0,35360.0
08/12/2013,35290.0,35360.0
09/12/2013,35300.0,35360.0
10/12/2013,35450.0,35500.0
11/12/2013,35700.0,35760.0
12/12/2013,35630.0,35700.0
13/12/2013,35290.0,35420.0
14/12/2013,35440.0,35540.0
15/12/2013,35440.0,35540.0
16/12/2013,35350.0,35410.0
17/12/2013,35430.0,35500.0
18/12/2013,35370.0,35470.0
19/12/2013,35150.0,35250.0
20/12/2013,34900.0,35120.0
21/12/2013,35110.0,35260.0
22/12/2013,35110.0,35260.0
23/12/2013,35050.0,35150.0
24/12/2013,34940.0,35060.0
25/12/2013,34900.0,35080.0
26/12/2013,34920.0,35120.0
27/12/2013,34900.0,35150.0
28/12/2013,34830.0,35080.0
29/12/2013,34830.0,35080.0
30/12/2013,34620.0,34920.0
31/12/2013,34700.0,34780.0
01/01/2014,34700.0,34780.0
02/01/2014,34950.0,35020.0
03/01/2014,35040.0,35090.0
04/01/2014,35070.0,35130.0
05/01/2014,35070.0,35130.0
06/01/2014,35170.0,35230.0
07/01/2014,35150.0,35190.0
08/01/2014,34990.0,35040.0
09/01/2014,35010.0,35060.0
10/01/2014,35050.0,35090.0
11/01/2014,35180.0,35250.0
12/01/2014,35180.0,35250.0
13/01/2014,35180.0,35230.0
14/01/2014,35160.0,35220.0
15/01/2014,34980.0,35030.0
16/01/2014,34980.0,35030.0
17/01/2014,35030.0,35090.0
18/01/2014,35130.0,35190.0
19/01/2014,35130.0,35190.0
20/01/2014,35020.0,35070.0
21/01/2014,34970.0,35020.0
22/01/2014,34870.0,34920.0
23/01/2014,34960.0,35020.0
24/01/2014,35020.0,35070.0
25/01/2014,35180.0,35260.0
26/01/2014,35180.0,35260.0
27/01/2014,35280.0,35360.0
28/01/2014,35280.0,35360.0
29/01/2014,35280.0,35360.0
30/01/2014,35280.0,35360.0
31/01/2014,35280.0,35360.0
01/02/2014,35280.0,35360.0
02/02/2014,35280.0,35360.0
03/02/2014,35280.0,35360.0
04/02/2014,35280.0,35360.0
05/02/2014,35280.0,35360.0
06/02/2014,35230.0,35300.0
07/02/2014,35310.0,35370.0
08/02/2014,35390.0,35440.0
09/02/2014,35380.0,35480.0
10/02/2014,35410.0,35460.0
11/02/2014,35490.0,35540.0
